"longitude","latitude","housingMedianAge","population","households","medianIncome","AveBedrms","AveRooms","AveOccupancy","logMedVal"
-117.05,33.14,16,2737,1051,2.25,1.10941960038059,4.33111322549952,2.60418648905804,11.8226136176846
-117.06,33.13,12,4854,1957,2.8015,1.08022483392948,4.46704138988247,2.48032703117016,11.8740903141818
-117.08,33.13,17,7014,2267,2.1437,1.15924128804588,3.73445081605646,3.09395677106308,11.6413186797386
-117.08,33.12,43,107,48,0.7054,0.916666666666667,2.22916666666667,2.22916666666667,11.8313791960888
-117.11,33.15,14,2916,1295,4.7019,1.08648648648649,6.46640926640927,2.25173745173745,12.1605521302284
-117.1,33.15,5,1398,581,3.1467,1.1790017211704,5.43717728055077,2.40619621342513,11.9897805691651
-117.12,33.15,7,1564,457,4.4655,1.01531728665208,6.14879649890591,3.42231947483589,12.1161479380022
-117.14,33.18,11,2300,970,3.7109,1.00412371134021,5.71752577319588,2.37113402061856,12.2050721451966
-117.1,33.14,7,4917,2424,2.3171,1.06270627062706,4.39975247524752,2.02846534653465,11.979799201207
-117.11,33.14,10,1395,582,3.4455,1.09278350515464,5.51202749140893,2.39690721649485,12.1574074735489
-117.14,33.12,7,2662,923,4.9005,1.1180931744312,6.63705308775731,2.88407367280607,12.4837043821285
-117.13,33.13,17,1123,699,2.082,0.932761087267525,4.52646638054363,1.6065808297568,11.289781913656
-117.11,33.12,46,59,13,3.875,1,4,4.53846153846154,12.2060726455302
-117.1,33.12,12,315,201,0.813,1.70149253731343,4.78109452736318,1.56716417910448,12.5245263766487
-117.11,33.11,17,1167,647,2.2875,0.969088098918083,4.08191653786708,1.80370942812983,11.793582922485
-117.14,33.07,12,4074,1504,4.3513,1.06582446808511,6.18484042553191,2.70877659574468,12.2040706428595
-117.12,33.07,45,363,177,3.6389,1.32768361581921,5.83050847457627,2.05084745762712,12.1367225673954
-117.1,33.07,16,1080,365,8.6803,0.920547945205479,6.58082191780822,2.95890410958904,12.7579442387322
-117.07,33.07,8,1045,340,8.5957,1.00882352941176,8.10588235294118,3.07352941176471,13.0038050412802
-117.1,33.09,5,5640,1997,4.4375,1.08262393590386,6.03154732098147,2.8242363545318,12.7742233359154
-117.08,33.08,23,1383,488,4.9844,1.02663934426229,6.9672131147541,2.83401639344262,12.4256097012503
-117.09,33.1,21,1387,499,3.8292,1.08016032064128,5.76352705410822,2.77955911823647,12.083905011556
-117.08,33.09,23,1988,658,4.7566,0.948328267477204,5.7629179331307,3.02127659574468,12.0912228038512
-117.09,33.12,11,620,163,2.5284,1.12883435582822,3.47852760736196,3.80368098159509,11.7158663089669
-117.08,33.11,31,1301,331,2.5331,0.978851963746224,4.09667673716012,3.93051359516616,11.65355659471
-117.08,33.11,28,1556,563,2.2,1.03907637655417,3.71936056838366,2.76376554174067,11.7574390420206
-117.09,33.11,32,891,286,3.1429,1.12237762237762,5.98951048951049,3.11538461538462,12.052921466036
-117.08,33.12,37,823,229,1.8363,1.1703056768559,4.62882096069869,3.5938864628821,11.8879313655937
-117.07,33.11,31,1326,427,3.0915,1.10772833723653,4.81264637002342,3.10538641686183,11.8486831606536
-117.08,33.11,31,1669,463,2.2146,0.958963282937365,3.95680345572354,3.60475161987041,11.6673618182746
-117.08,33.12,33,565,188,1.875,1.1063829787234,3.58510638297872,3.00531914893617,11.6465818497829
-117.07,33.12,21,2818,900,3.1458,1.03,5.08666666666667,3.13111111111111,12.1426002225746
-117.07,33.12,32,1224,461,2.7216,1.0824295010846,5.36659436008677,2.65509761388286,11.8934145870082
-117.07,33.12,12,1251,529,2.4122,1.13232514177694,4.63705103969754,2.3648393194707,11.7519423654407
-117.07,33.11,17,3004,1139,3.0054,1.08604038630378,4.88586479367867,2.63740122914838,11.8656927840779
-117.06,33.09,11,3516,1261,4.0484,1.01189532117367,5.93417922283902,2.78826328310864,12.4780063610138
-117.03,33.13,15,3555,1118,4.7022,1.05992844364937,6.26118067978533,3.17978533094812,12.0598901353521
-116.97,33.13,10,2177,783,6.7957,1.08684546615581,6.57598978288633,2.78033205619413,12.5689781392195
-117.05,33.13,17,1118,369,4.2813,1.00813008130081,6.46341463414634,3.02981029810298,12.04296530766
-117.05,33.11,18,2095,677,5.4786,0.948301329394387,6.48892171344165,3.09453471196455,12.3171666930358
-117.05,33.13,22,1099,362,5.2323,1.07734806629834,6.70441988950276,3.03591160220994,12.0287386302473
-117.05,33.1,13,2119,662,6.1868,1.12688821752266,8.33232628398792,3.20090634441088,12.6767010795448
-117.03,33.12,25,1286,419,5.4663,1.06443914081146,7.49880668257757,3.06921241050119,12.4223929714963
-117.04,33.09,16,1902,566,6.1834,1.02650176678445,8.26325088339223,3.36042402826855,12.7236752535752
-116.93,33.06,16,1628,535,4.8836,1.01869158878505,6.52336448598131,3.04299065420561,12.3879774488278
-116.89,32.99,14,1448,452,5.0278,1.10840707964602,6.23008849557522,3.20353982300885,12.2591393664669
-116.95,32.96,18,992,329,4.5,1.07294832826748,6.3434650455927,3.01519756838906,12.3131317178236
-116.84,33.08,15,1474,460,4.0408,1.12826086956522,5.98913043478261,3.20434782608696,12.3278477024561
-116.77,33.08,13,737,279,5.5842,0.931899641577061,5.03942652329749,2.6415770609319,12.3846371534464
-116.78,33,7,5102,1697,5.5102,1.14672952268709,7.35415439010018,3.00648202710666,12.3059179804999
-116.84,33.01,5,2592,797,5.4155,1.07277289836888,7.11794228356336,3.25219573400251,12.2020646241326
-116.88,33.05,11,4197,1502,2.8827,1.05392809587217,4.80492676431425,2.79427430093209,12.0239510687389
-116.88,33.02,16,1818,529,5.2596,1.0226843100189,6.05671077504726,3.43667296786389,12.0523385455881
-116.9,33.03,11,1975,579,3.475,1.09499136442142,5.54922279792746,3.41105354058722,12.0269459796327
-116.86,33.05,17,5030,1596,3.6348,1.05827067669173,5.66666666666667,3.1516290726817,12.0106658491876
-116.86,33.02,17,251,69,4.6518,0.985507246376812,5.81159420289855,3.63768115942029,12.0447294951214
-116.84,33.02,11,645,198,5.6674,1.02020202020202,6.1969696969697,3.25757575757576,12.2539099749443
-116.74,33.33,17,1802,673,2.4744,1.40564635958395,6.2258543833581,2.67756315007429,11.9716153343157
-116.68,33.16,26,1001,324,2.1797,1.15432098765432,5.61728395061728,3.08950617283951,11.9595325164096
-116.6,33.06,23,612,258,2.7813,1.41472868217054,6.7093023255814,2.37209302325581,12.0604686716714
-116.58,33.09,36,334,126,3.0089,1.77777777777778,7.87301587301587,2.65079365079365,11.8085757070712
-116.56,33.05,15,536,209,4.125,1.72727272727273,9.49760765550239,2.56459330143541,11.9063179918441
-116.61,33.04,11,616,269,3.875,2,9.37546468401487,2.28996282527881,12.1965272326866
-116.66,33.09,24,532,188,1.5909,1.4468085106383,7.32978723404255,2.82978723404255,12.3099821089207
-116.67,32.97,16,120,43,5.359,1.72093023255814,8.11627906976744,2.7906976744186,12.1745819784388
-116.52,32.9,18,1754,656,4.57,1.29878048780488,6.78963414634146,2.67378048780488,12.1542528968004
-116.34,33.36,24,731,295,3.3214,1.74237288135593,9.30847457627119,2.47796610169492,12.0805094225548
-116.32,33.28,19,327,185,3.3625,1.98378378378378,9.68108108108108,1.76756756756757,11.5129254649702
-116.26,33.07,17,452,184,1.9875,1.54347826086957,5.07608695652174,2.45652173913043,11.3349942564776
-116.28,32.84,18,194,69,2.5179,1.85507246376812,5.53623188405797,2.81159420289855,10.9818971338867
-116.37,33.19,12,1289,570,2.5795,2.02105263157895,8.57894736842105,2.26140350877193,11.4998402254216
-116.58,32.69,19,2133,718,2.919,1.22005571030641,5.68941504178273,2.97075208913649,11.6656465519879
-116.45,32.65,22,1644,516,2.1949,1.24612403100775,5.1937984496124,3.18604651162791,11.7527294571775
-116.35,32.74,16,1046,367,1.7137,1.65122615803815,7.0708446866485,2.85013623978202,11.6145791186967
-116.2,32.64,28,567,254,1.4648,1.61023622047244,6.33070866141732,2.23228346456693,11.0316586434458
-116.75,32.85,17,2266,769,4.2321,1.09882964889467,6.32379713914174,2.94668400520156,12.2894942536692
-116.79,32.84,12,1891,721,3.5769,1.09015256588072,5.9375866851595,2.62274618585298,12.3536302098878
-116.76,32.84,16,1627,624,3.1196,1.125,5.30608974358974,2.60737179487179,12.1399328430256
-116.77,32.82,16,1969,767,2.875,1.0651890482399,4.80834419817471,2.56714471968709,12.314478519374
-116.75,32.82,17,1222,443,6.6361,1.08577878103837,7.55756207674944,2.75846501128668,12.6398012189112
-116.8,32.8,11,1672,546,6.1481,1.03479853479853,7.09523809523809,3.06227106227106,12.523070772316
-116.62,32.86,18,2032,745,4.0159,1.13691275167785,5.52348993288591,2.72751677852349,12.0382455348867
-116.66,32.79,13,918,152,6.2152,1.03289473684211,5.54605263157895,6.03947368421053,12.3908910825227
-116.87,32.75,15,993,309,5.5164,1.03883495145631,6.64401294498382,3.21359223300971,12.4248064883557
-116.91,32.73,8,2048,575,6.4745,1.08521739130435,8.05217391304348,3.56173913043478,12.6125372539714
-116.87,32.72,13,1431,503,5.7652,0.976143141153082,6.49701789264414,2.84493041749503,12.4680522206296
-116.89,32.67,9,1355,362,6.2578,1.08563535911602,7.32596685082873,3.74309392265193,12.588269126699
-116.76,32.74,14,2129,688,4.7367,1.09156976744186,5.9375,3.09447674418605,12.2760650173502
-116.79,32.61,19,1421,491,3.5227,1.05906313645621,5.40122199592668,2.89409368635438,12.2361167668786
-122.41,37.81,25,592,441,3.6728,1.23582766439909,2.67120181405896,1.34240362811791,13.1223653774023
-122.41,37.81,31,2305,1201,1.8981,1.09159034138218,3.32306411323897,1.91923397169026,13.1223653774023
-122.42,37.81,52,473,250,4.3472,1.268,5.256,1.892,13.1223653774023
-122.42,37.8,52,838,510,8.0755,1.13921568627451,5.5921568627451,1.64313725490196,13.1223653774023
-122.42,37.8,52,1848,1255,4.9211,1.0796812749004,3.97211155378486,1.47250996015936,13.1223653774023
-122.42,37.8,50,958,712,3.2356,1.02668539325843,3.50280898876404,1.34550561797753,13.1223653774023
-122.42,37.8,52,277,165,4.4712,1.03030303030303,4.49090909090909,1.67878787878788,13.1223653774023
-122.41,37.8,52,1335,613,3.1477,1.09624796084829,4.2137030995106,2.17781402936378,13.1223653774023
-122.41,37.8,52,1328,559,4.1607,1.09302325581395,4.68336314847943,2.37567084078712,12.7656884334656
-122.41,37.8,52,1279,709,5.4378,1.09308885754584,4.62341325811001,1.80394922425952,13.1223653774023
-122.41,37.8,52,629,247,2.5875,1.02024291497976,3.28744939271255,2.54655870445344,13.1223653774023
-122.41,37.8,52,1906,863,3.6065,1.09617612977984,4.7369640787949,2.20857473928158,12.979185607728
-122.41,37.8,52,437,272,6.3245,1.13602941176471,4.73529411764706,1.60661764705882,13.1223653774023
-122.4,37.8,52,679,448,4.775,1.28348214285714,4.15178571428571,1.515625,13.1223653774023
-122.4,37.8,52,920,503,4.2015,1.12922465208748,4.16302186878728,1.82902584493042,12.9299914847569
-122.4,37.81,12,536,334,7.7852,1.04491017964072,4.03892215568862,1.60479041916168,12.4292161968444
-122.41,37.8,52,1415,664,2.8229,1.11596385542169,3.68975903614458,2.13102409638554,12.8346813049525
-122.4,37.8,52,1432,513,1.9063,1.11111111111111,3.20077972709552,2.79142300194932,12.6115377536383
-122.41,37.8,52,1700,400,2.75,0.9875,3.485,4.25,12.036469861144
-122.41,37.8,52,1016,395,3.3839,1.05316455696203,4.36455696202532,2.57215189873418,12.8992198260901
-122.41,37.8,52,2957,710,1.8295,1.05352112676056,2.62816901408451,4.16478873239437,12.4041034960293
-122.41,37.8,30,1648,684,0.8836,1.07894736842105,2.66228070175439,2.4093567251462,13.0170028617465
-122.41,37.8,52,1446,711,5.866,1.17721518987342,5.19971870604782,2.0337552742616,13.1223653774023
-122.41,37.8,52,1785,733,3.5746,1.02455661664393,3.94542974079127,2.43519781718963,12.7656884334656
-122.41,37.79,52,2062,966,2.9871,1.04658385093168,3.72463768115942,2.13457556935818,12.8479265317026
-122.42,37.8,52,1156,651,4.3472,1.05222734254992,4.29646697388633,1.77572964669739,13.1223653774023
-122.42,37.8,52,1830,977,4.2458,1.06448311156602,3.91299897645855,1.87308085977482,13.0170028617465
-122.42,37.8,52,1576,1034,2.0987,1.07833655705996,3.21179883945841,1.52417794970986,13.0352792704972
-122.42,37.8,52,932,427,3.3643,1.13817330210773,4.1615925058548,2.18266978922717,12.9480099902596
-122.42,37.8,52,2122,850,2.5603,1.02352941176471,3.60823529411765,2.49647058823529,12.5689781392195
-122.42,37.79,52,2286,994,2.565,1.0271629778672,3.47786720321932,2.29979879275654,12.3238556811866
-122.42,37.79,52,2112,1045,2.1343,1.05263157894737,3.21913875598086,2.02105263157895,12.8992198260901
-122.42,37.79,52,2452,1131,2.5013,1.08930150309461,3.10433244916004,2.16799292661362,12.5245263766487
-122.41,37.79,52,1711,830,3.0296,1.02530120481928,3.50481927710843,2.06144578313253,13.1223653774023
-122.41,37.79,52,1178,727,3.3681,1.19532324621733,4.54195323246217,1.62035763411279,13.1223653774023
-122.41,37.79,52,904,431,3.5066,1.26218097447796,5.0139211136891,2.09744779582367,12.7656884334656
-122.41,37.8,52,1846,620,1.9145,1.03548387096774,3.2241935483871,2.97741935483871,12.3238556811866
-122.41,37.79,52,1515,861,1.3668,1.08943089430894,2.67363530778165,1.7595818815331,10.9150884642146
-122.41,37.8,52,3260,1457,0.9,1.05353466026081,2.23747426218257,2.23747426218257,13.1223653774023
-122.39,37.8,25,1525,1169,4.5581,1.26090675791275,3.901625320787,1.30453378956373,13.1223653774023
-122.4,37.79,52,1007,623,1.4552,1.05939004815409,1.90208667736758,1.61637239165329,13.0170028617465
-122.41,37.79,52,1688,662,1.5156,1.11480362537764,2.16918429003021,2.54984894259819,12.3779229024568
-122.41,37.79,52,1504,1047,3.2059,1.22827125119389,3.44794651384909,1.43648519579752,13.1223653774023
-122.41,37.79,52,3436,2119,2.5166,1.1840490797546,2.83907503539405,1.62151958470977,12.5245263766487
-122.42,37.79,52,1761,1029,1.8068,1.20602526724976,2.65986394557823,1.71137026239067,12.3238556811866
-122.41,37.79,52,4518,2538,1.724,1.08234830575256,2.2785657998424,1.78014184397163,12.3238556811866
-122.42,37.78,26,628,445,2.3304,1.13932584269663,1.8247191011236,1.41123595505618,13.1223653774023
-122.42,37.78,27,1211,752,0.8543,1.17553191489362,2.29787234042553,1.61037234042553,13.1223653774023
-122.43,37.81,39,1137,725,3.7679,1.15448275862069,4.51724137931035,1.56827586206897,13.1223653774023
-122.44,37.8,52,1310,963,3.4801,1.1858774662513,3.97715472481828,1.36033229491173,13.1223653774023
-122.44,37.8,52,540,319,4.2857,1.29153605015674,5.40438871473354,1.69278996865204,13.1223653774023
-122.43,37.81,52,1297,798,4.6781,1.18045112781955,5.39974937343358,1.62531328320802,13.1223653774023
-122.45,37.81,52,287,184,3.9028,1.75,7.47282608695652,1.55978260869565,13.1223653774023
-122.44,37.8,52,500,335,5.0376,1.77313432835821,8.56417910447761,1.49253731343284,13.1223653774023
-122.44,37.8,52,1045,620,4.5523,1.18548387096774,5.25322580645161,1.68548387096774,13.1223653774023
-122.44,37.8,52,714,448,3.2447,1.04910714285714,3.52678571428571,1.59375,13.1223653774023
-122.44,37.8,52,445,257,2.7717,1.13229571984436,3.91439688715953,1.73151750972763,13.1223633774043
-122.44,37.8,52,1145,658,4.625,1.09270516717325,4.78571428571429,1.74012158054711,13.1223653774023
-122.44,37.8,52,842,410,7.9761,1.15121951219512,7.70975609756098,2.05365853658537,13.1223653774023
-122.44,37.8,52,1029,577,5.2539,1.02772963604853,4.96533795493934,1.78336221837088,13.1223653774023
-122.44,37.8,52,727,464,3.9856,1.04956896551724,3.45474137931034,1.56681034482759,13.1223653774023
-122.43,37.8,52,1259,806,4.1047,1.05210918114144,3.93548387096774,1.56203473945409,13.0534419319379
-122.43,37.8,52,1302,764,4.199,1.06413612565445,3.64921465968586,1.70418848167539,12.8992198260901
-122.43,37.8,52,1240,779,3.3715,1.05391527599487,3.84338896020539,1.59178433889602,13.1223633774043
-122.43,37.8,52,1045,669,3.6893,1.08520179372197,2.95366218236173,1.56203288490284,13.0710700830168
-122.43,37.8,52,349,233,3.2235,1.07725321888412,4.3175965665236,1.49785407725322,13.1223633774043
-122.43,37.8,52,553,288,4.0417,1.11805555555556,4.79166666666667,1.92013888888889,13.1223653774023
-122.42,37.8,52,1014,685,4.038,1.12700729927007,3.87883211678832,1.48029197080292,13.1223653774023
-122.43,37.8,52,925,552,5.0365,1.03623188405797,4.88405797101449,1.67572463768116,13.1223633774043
-122.43,37.8,52,959,607,5.7934,1.06919275123558,4.15156507413509,1.57990115321252,13.1223653774023
-122.43,37.8,52,954,572,4.5399,1.08741258741259,4.8986013986014,1.66783216783217,13.1223653774023
-122.42,37.8,52,1466,1024,4.5913,1.0859375,3.9833984375,1.431640625,13.1223653774023
-122.42,37.79,48,1980,1239,4.0156,1.08313155770783,3.63680387409201,1.59806295399516,13.1223653774023
-122.43,37.79,52,1377,852,3.8068,1.04694835680751,4.18427230046948,1.61619718309859,13.1223653774023
-122.43,37.79,52,1248,813,7.2623,1.04182041820418,4.28782287822878,1.53505535055351,13.1223653774023
-122.43,37.79,52,2065,1374,5.8543,1.13973799126638,4.50218340611354,1.50291120815138,13.1223653774023
-122.44,37.79,52,648,370,5.3124,0.97027027027027,5.34864864864865,1.75135135135135,13.1223653774023
-122.44,37.79,52,402,157,10.8783,0.961783439490446,8.5031847133758,2.56050955414013,13.1223653774023
-122.44,37.79,52,722,327,8.0755,1.07951070336391,6.25382262996942,2.20795107033639,13.1223653774023
-122.44,37.79,52,483,181,15.0001,1.02762430939227,7.99447513812155,2.66850828729282,13.1223653774023
-122.45,37.79,52,668,291,10.0914,0.962199312714777,7.54639175257732,2.29553264604811,13.1223653774023
-122.45,37.79,52,1107,536,5.5634,1.08022388059702,5.72574626865672,2.06529850746269,13.1223653774023
-122.45,37.79,52,731,429,1.4804,1.12354312354312,4.04195804195804,1.7039627039627,12.9598444479066
-122.45,37.79,52,495,208,10.7097,1.03365384615385,7.00480769230769,2.37980769230769,13.1223653774023
-122.46,37.79,52,304,110,14.2959,0.872727272727273,8.17272727272727,2.76363636363636,13.1223653774023
-122.46,37.79,52,743,348,5.2909,1.07183908045977,6.05172413793103,2.13505747126437,13.1223653774023
-122.44,37.79,52,800,487,3.975,1.09856262833676,3.73100616016427,1.64271047227926,13.1223653774023
-122.44,37.79,52,1525,796,4.4375,1.05527638190955,4.57286432160804,1.91582914572864,13.1223653774023
-122.44,37.79,52,1371,799,6.4209,1.01126408010013,4.73717146433041,1.71589486858573,13.1223653774023
-122.43,37.79,52,1319,887,4.3986,1.05749718151071,3.9706877113867,1.48703494926719,13.1223653774023
-122.43,37.79,52,1152,830,4.2042,1.16746987951807,3.87831325301205,1.38795180722892,13.1223653774023
-122.42,37.79,52,1202,804,2.6607,1.11318407960199,3.12313432835821,1.49502487562189,11.3793940723457
-122.42,37.79,6,655,284,3.4423,1.05985915492958,2.35915492957746,2.30633802816901,11.6741936125664
-122.43,37.79,50,1475,997,2.7165,1.09829488465396,3.32196589769308,1.47943831494483,13.1223653774023
-122.43,37.79,52,1294,769,3.4375,1.09492847854356,3.92717815344603,1.68270481144343,13.1223653774023
-122.43,37.79,25,649,379,5.0049,1.03957783641161,4.31926121372032,1.71240105540897,13.0389817684653
-122.44,37.79,52,831,433,4.4464,1.06466512702079,4.39491916859122,1.91916859122402,13.1223653774023
-122.44,37.79,52,1224,483,4.0882,1.01656314699793,4.31262939958592,2.53416149068323,13.0579315172449
-122.44,37.79,52,614,356,3.6812,1.07865168539326,4.84831460674157,1.7247191011236,13.1223633774043
-122.44,37.78,52,1243,573,2.8569,1.14659685863874,4.70331588132635,2.16928446771379,12.8271866231903
